Vendor ID,Vendor name,Service Id,Service Name
10953,Anytime Fitness Rohini,18546,Functional Training
10953,Anytime Fitness Rohini,18547,Personal Training
10953,Anytime Fitness Rohini,19767,Gym Workout
10954,One More Rap,18390,Gym Workout
10954,One More Rap,18702,Personal Training
10955,The Championn Gym,18392,Gym Workout
10957,FORZA Fitness Studio,18393,Personal Training
10957,FORZA Fitness Studio,18400,Studio Membership
10957,FORZA Fitness Studio,18401,Les Mills RPM
10957,FORZA Fitness Studio,18402,Circuit Training
10957,FORZA Fitness Studio,18403,Mixed Martial Arts
10957,FORZA Fitness Studio,18404,Yoga
10957,FORZA Fitness Studio,18406,Zumba
10957,FORZA Fitness Studio,18407,Masala Bhangra
10959,Kia Kaha MMA Academy,18394,Mixed Martial Arts
10960,Bhavya Mandanna,18398,Yoga at home
10960,Bhavya Mandanna,18399,Yoga at Park
10961,Fit4life Performance Training S2dio,18830,Combine Training
10962,Krama Boutique Studio,18449,Bollywood for Kids
10962,Krama Boutique Studio,18450,Bollywood
10962,Krama Boutique Studio,18451,Zumba
10962,Krama Boutique Studio,18452,STRONG by Zumba
10962,Krama Boutique Studio,18453,KramaKwick Training
10962,Krama Boutique Studio,18454,Personal Training - Individual
10962,Krama Boutique Studio,18455,Personal Training - Group
10962,Krama Boutique Studio,18465,Free Demo Day !
10963,Mind Gym,18462,Gym Membership
10964,Chisel Fitness  Centre,18466,Yoga+ Zumba+ Body Combat
10965,Smaaash Shivfit,18475,Crossfit
10965,Smaaash Shivfit,18476,Gym Workout
10965,Smaaash Shivfit,18477,Combo Package ( Gym + Crossfit )
10966,Terence Lewis Professional Training Institute Khar West,18484,Young Masters Program
10967,The Cloud 9 Fitness Club,18536,Gym Workout
10968,Turbo Fitness,18543,Gym Workout
10969,Knockout Fight Club and Gym,18559,Gym Workout + Group Activities
10970,Multifit Satara Road,18560,Gym Workout and HIIT ( High Intensity Interval Training )
10973,The Square Gym,19400,CHCF
10973,The Square Gym,19401,Gym Workout
10973,The Square Gym,19402,Personal Training
10974,Club 3 Slimming Point,18601,Gym Workout
10975,Bodysmith Fitness Centre,18603,Gym Workout
10976,The Sweat Box,18609,Gym Workout
10978,Runners 360,18610,Marathon Training
10979,Strings School of Dance and Music,18612,Bollywood Dance (Above 16 Yrs)
10979,Strings School of Dance and Music,18613,Bollywood Dance (For 10-15 Yrs)
10979,Strings School of Dance and Music,18614,Bollywood Dance (Below 10 Yrs)
10980,Varsha Gym,18615,Gym Workout
10981,Sun Fitness,18620,Gym Workout
10982,Fit Or Fight,18624,Gym Workout
10983,Spartans Gym,18626,Gym Workout
10983,Spartans Gym,18627,Gym Workout
10985,Aakrit Dance Centre,18629,Freestyle
10985,Aakrit Dance Centre,18630,Bollywood
10985,Aakrit Dance Centre,18631,Hip Hop
10985,Aakrit Dance Centre,18632,Contemporary
10985,Aakrit Dance Centre,18633,Aerobics
10987,Her Fitness,18711,Studio Membership
10987,Her Fitness,18712,Ultimate Fitness Class
10987,Her Fitness,18713,Zumba
10987,Her Fitness,18715,Aerobics
10987,Her Fitness,18716,Dance Aerobics
10987,Her Fitness,18717,Power Yoga
10987,Her Fitness,18719,Crossfit
10987,Her Fitness,18720,Cardio Kick Boxing
10987,Her Fitness,18721,Gym Day
10987,Her Fitness,19364,Summer Camp (5 to 16 Years)
10988,Dance Divine,18634,Freestyle (9-15 Yrs)
10988,Dance Divine,18635,Freestyle (Above 15 Yrs)
10989,Gymaholic Fit For Life,18636,Gym Workout
10990,FuelMealz,18637,Gym Workout
10990,FuelMealz,18638,Personal Training
10991,Trinity The Dance Hub,18649,Kids Dance (3 to 5 Years)
10991,Trinity The Dance Hub,19236,Kids Dance (5 to 8 Years)
10991,Trinity The Dance Hub,19237,Kids Dance (Above 7 Years)
10991,Trinity The Dance Hub,19238,Kids Dance (9 to 13 Years)
10991,Trinity The Dance Hub,19239,Dance (Above 13 Years)
10991,Trinity The Dance Hub,19240,Dance for Ladies
10991,Trinity The Dance Hub,19241,Fitness Package
10991,Trinity The Dance Hub,19242,Power Yoga
10991,Trinity The Dance Hub,19243,Gymnastics
10991,Trinity The Dance Hub,19244,Summer Camp
10991,Trinity The Dance Hub,19245,Personal Training
10991,Trinity The Dance Hub,19246,Personal Training at Home
10991,Trinity The Dance Hub,19247,Studio Membership
10992,Ashva Running Club,18650,Marathon Training
10993,Fit Yard Gym,18651,Gym Workout
10993,Fit Yard Gym,18653,Yoga
10993,Fit Yard Gym,18654,Zumba
10993,Fit Yard Gym,18655,Personal Training
10993,Fit Yard Gym,19095,CrossFit
10995,Amazing Gym Plus,18656,Gym Workout (For Ladies)
10995,Amazing Gym Plus,18657,Gym Workout (For Men)
10995,Amazing Gym Plus,18658,Personal Training
10996,Mahadev Fitness Club,18662,Gym Workout
10996,Mahadev Fitness Club,18663,Personal Training
10997,BadAzz Krav Maga,18681,Krav Maga
10997,BadAzz Krav Maga,18691,Anti Terror & Anti Hostage Workshop
10998,Utsav Yoga Institute,18670,Yoga Therapy
10998,Utsav Yoga Institute,18673,Power Yoga
10998,Utsav Yoga Institute,18674,Kid's Yoga
10999,Badazz Krav Maga,18686,Krav Maga
10999,Badazz Krav Maga,18693,Anti Terror & Anti Hostage Workshop
11000,BadAzz Krav Maga - Corporation Circle,18687,Krav Maga
11000,BadAzz Krav Maga - Corporation Circle,18694,Anti Terror & Anti Hostage Workshop
11006,Fit 2 Train,18735,Gym Workout
11007,Sri Krishna Wellness yoga and cultural centre,18742,Holistic and Integrated Yoga
11008,Fitcarte,18747,Muscle Meal Plan - Regular
11008,Fitcarte,18748,Muscle Meal Plan - Large
11008,Fitcarte,18750,Energy Meal - Regular
11008,Fitcarte,18751,Energy Meal - Large
11008,Fitcarte,18753,Transformation Package - Regular
11008,Fitcarte,18754,Transformation Package - Large
11008,Fitcarte,18756,High Fiber Meal - Regular
11008,Fitcarte,18757,High Fiber Meal - Large
11009,Gym Town,18770,Gym Workout
11009,Gym Town,18927,Personal Training
11010,Luxury Akhada Gym,18772,Gym Workout
11010,Luxury Akhada Gym,18775,Zumba
11011,Fitcarte,18771,Muscle Meal Plan - Regular
11011,Fitcarte,18773,Muscle Meal Plan - Large
11011,Fitcarte,18774,Energy Meal - Regular
11011,Fitcarte,18776,Energy Meal - Large
11011,Fitcarte,18777,Transformation Package - Regular
11011,Fitcarte,18778,Transformation Package - Large
11011,Fitcarte,18779,High Fiber Meal - Regular
11011,Fitcarte,18780,High Fiber Meal - Large
11012,Full Power Fitness,18781,Gym Workout
11012,Full Power Fitness,18782,Personal Training
11013,Fitness Freak,18785,Gym Workout
11013,Fitness Freak,18789,Personal Training
11014,Attitude Dance and Aerobics Studio,18793,Dance
11014,Attitude Dance and Aerobics Studio,19775,Zumba
11014,Attitude Dance and Aerobics Studio,19776,Aerobics
11014,Attitude Dance and Aerobics Studio,19777,Yoga
11014,Attitude Dance and Aerobics Studio,19778,Personal Training
11016,Zeal Gym,18796,Gym Workout
11017,Indo Martial Arts Academy,18798,Karate / Kickboxing / Mixed Martial Arts (Adults)
11017,Indo Martial Arts Academy,18799,Karate (4-16 Years)
11020,Nitro Performing Arts,18834,Zumba
11020,Nitro Performing Arts,18836,Salsa Beginners
11021,Multifit Senapati Bapat Road,18840,Gym Workout and HIIT ( High Intensity Interval Training )
11021,Multifit Senapati Bapat Road,19901,High Intensity Interval Training (HIIT)
11022,Nirbhasa Yoga,18888,Yoga
11024,Fitness Tycoon,18848,Gym Workout
11024,Fitness Tycoon,18849,Personal Training
11025,Muscle Tribes Gym HSR Layout,18850,Gym Workout
11026,HYPE The Gym,18870,Gym Workout
11027,HYPE The Gym,18871,Gym Workout
11028,HYPE The Gym,18872,Gym Workout
11029,HYPE The Gym,18873,Gym Workout
11030,HYPE The Gym,18874,Gym Workout
11031,HYPE The Gym,18875,Gym Workout
11032,Yog Power Studio,18876,Titli Yoga
11032,Yog Power Studio,18877,Zumba
11032,Yog Power Studio,18878,Weight Loss Programme
11032,Yog Power Studio,18879,Personal Training
11033,Yog Power Studio Malad,18880,Titli Yoga
11033,Yog Power Studio Malad,18881,Zumba
11033,Yog Power Studio Malad,18882,Weight Loss Programme
11033,Yog Power Studio Malad,18883,Personal Training
11034,The Gym - Health Planet Model Town,18891,Gym Workout
11035,Lyrical Yoga,18905,Lyrical Yoga
11035,Lyrical Yoga,18906,Hatha Yoga
11035,Lyrical Yoga,18907,Lyrical Yoga (Weekend Batch)
11037,Anytime Fitness Janakpuri,18935,Gym Workout + Group Activities
11037,Anytime Fitness Janakpuri,19120,Yoga
11037,Anytime Fitness Janakpuri,19122,Power Yoga
11037,Anytime Fitness Janakpuri,19123,Zumba
11037,Anytime Fitness Janakpuri,19125,HIIT (High Intensity Interval Training)
11037,Anytime Fitness Janakpuri,19127,Aerobics
11037,Anytime Fitness Janakpuri,19133,Functional Training
11037,Anytime Fitness Janakpuri,19134,ABT (Abs - Butts - Thighs)
11037,Anytime Fitness Janakpuri,19135,Body Weight Circuit
11037,Anytime Fitness Janakpuri,19136,Taekwondo
11037,Anytime Fitness Janakpuri,19137,Kickboxing
11037,Anytime Fitness Janakpuri,19138,Bhangra
11037,Anytime Fitness Janakpuri,19139,Circuit Training
11038,Fitness Fusion Gym,18987,Gym workout
11040,Brix Gym Sector 21,18990,Gym Workout + Group Activities
11040,Brix Gym Sector 21,19042,Zumba
11040,Brix Gym Sector 21,19043,Crossfit
11040,Brix Gym Sector 21,19044,Boot Camp
11041,Danzpiration,18988,Danzafit
11041,Danzpiration,18989,Zumba
11042,Muscle And Music Basavanagudi,19002,Gym + Group Activities
11043,Figure and Physique Gym,19004,Gym Workout
11044,Passionate Dance and Fitness Centre,19025,Dance
11044,Passionate Dance and Fitness Centre,19026,Dance + Aerobics (Ladies Batch)
11044,Passionate Dance and Fitness Centre,19027,Salsa
11045,Aakkar Fitness Centre,19028,Gym + Cardio
11045,Aakkar Fitness Centre,19029,Weight Training
11046,Shruti Fitness Centre,19030,Gym
11046,Shruti Fitness Centre,19031,Aerobics
11046,Shruti Fitness Centre,19032,Yoga
11048,Banwic Gym,19033,Gym Workout
11048,Banwic Gym,19036,Aerobics
11048,Banwic Gym,19037,Yoga
11048,Banwic Gym,19038,Zumba
11048,Banwic Gym,19039,Gym + Fitness Activities
11048,Banwic Gym,19049,Dance
11048,Banwic Gym,19050,HIIT
11049,Body Centre,19040,Gym Workout
11049,Body Centre,19097,Personal Training
11050,Nirmala Gupta,19053,Yoga at Home
11051,Versatile Dance Institute,19056,Bollywood
11051,Versatile Dance Institute,19057,Zumba
11051,Versatile Dance Institute,19058,Aerobics
11051,Versatile Dance Institute,19059,Power Yoga
11053,Studio Vrindavan,19062,Zumba
11054,Relive Zumba Fitness,19060,Zumba
11054,Relive Zumba Fitness,19061,Bollywood
11055,Dance Trix,19064,Dance Junior (Below 8 Years)
11055,Dance Trix,19068,Dance Kid's (8 To 13 Years)
11055,Dance Trix,19069,Dance Adults
11055,Dance Trix,19071,Fitness Batch (Zumba+Aerobics+Bhangra)
11057,Riddham Dance Academy & Yoga Centre,19063,Yoga
11057,Riddham Dance Academy & Yoga Centre,19065,zumba
11059,Active Yoga Classes,19067,Yoga
11061,Kabs Fitness,19077,Gym Workout
11062,Fun And Fit,19078,Gym workout
11062,Fun And Fit,19079,Personal Training
11067,kenbukai shitoryo karate school of indi,19086,Karate
11068,Health And Yoga (Women Only),19085,Hatha Yoga
11071,Fine Fitness,19087,Gym Workout
11073,Your Gym,19088,Gym workout
11076,Total Body Fitness,19090,Gym Workout
11076,Total Body Fitness,19091,Personal Training
11076,Total Body Fitness,19092,Zumba
11076,Total Body Fitness,19093,Aerobics
11076,Total Body Fitness,19094,Dance (8-15 Years)
11077,Swimlife Swimming Academy,19089,Summer Camp- Swimming
11077,Swimlife Swimming Academy,19787,Swimming
11082,Swimlife Swimming Academy,19096,Summer Camp- Swimming
11082,Swimlife Swimming Academy,19858,Swimming
11083,Swimlife Swimming Academy,19098,Summer Camp- Swimming
11084,Swimlife Swimming Academy,19102,Summer Camp- Swimming
11085,Swimlife Swimming Academy,19103,Summer Camp- Swimming
11085,Swimlife Swimming Academy,19104,Summer Camp- Swimming
11086,Swimlife Swimming Academy,19106,Summer Camp- Swimming
11087,Swimlife Swimming Academy,19109,Summer Camp- Swimming
11088,Swimlife Swimming academy,19114,Summer Camp- Swimming
11091,Liquid Health Club Puth Khurd,19118,Gym Workout
11094,Desai Fitness Centre,19141,Gym workout
11096,AP Fitness Arena,19142,Gym workout
11100,Classic Fitness,19146,Gym workout
11103,Anytime Fitness Lajpat Nagar,19153,Gym Workout + Group Activities
11103,Anytime Fitness Lajpat Nagar,19180,Personal Training
11104,Studio Fit Sector 104,19155,Gym Workout
11105,Yoga for Every Body,19182,Yoga
11107,Killer Gym,19189,Gym workout
11109,Earthen Wellness,19195,Patanjali Yoga
11109,Earthen Wellness,19198,Meditation
11110,Cult The Workout Station Whitefield,19226,Studio Membership
11111,Paddle Into Fitness The Gym,19248,Gym Workout
11111,Paddle Into Fitness The Gym,19249,Group Activity
11111,Paddle Into Fitness The Gym,19250,Gym Workout + Group Activity
11111,Paddle Into Fitness The Gym,19267,Zumba
11111,Paddle Into Fitness The Gym,19268,Yoga
11111,Paddle Into Fitness The Gym,19269,Aerobics
11111,Paddle Into Fitness The Gym,19270,Abs Butts Thighs
11111,Paddle Into Fitness The Gym,19271,Functional Training
11111,Paddle Into Fitness The Gym,19272,Dance
11112,Kayotsarg,19260,Yoga
11113,Julians Gym,19264,Gym Workout
11114,Force Fitness Centre,19273,Gym workout
11116,Gomais Ultimate Slimwell Health Centre,19287,Gym workout
11118,Sporthood - Electronic City,19305,Badminton
11120,Sporthood,19311,Football
11122,Fit Life Yoga,19315,Yoga
11122,Fit Life Yoga,19316,Meditation
11123,Tarantismo Creative Dance Company Bellandur,19325,Belly Dance For Beginners
11123,Tarantismo Creative Dance Company Bellandur,19326,Belly Dance For Pre - Intermediate
11127,Iron Family Fitness centre,19358,Gym workout
11127,Iron Family Fitness centre,19359,Gym workout
11128,Fitternity Diet Vendor,19365,Fat Flush Diet
11128,Fitternity Diet Vendor,19366,NutriFull Diet Plan
11128,Fitternity Diet Vendor,19367,MetaBoost Diet Plan
11128,Fitternity Diet Vendor,19369,CaloRight Diet Plan
11128,Fitternity Diet Vendor,19370,General Diet Plan
11129,Anytime Fitness Vaishali,19371,Gym Workout + Group Activities
11130,Divine Gym,19373,Gym Workout
11130,Divine Gym,19374,Personal Training
11131,Spartaa Fitness,19395,Gym Workout
11131,Spartaa Fitness,19396,Zumba
11132,ENERGY The Gym,19399,Gym Workout
11133,Clique Studio,19415,Studio Membership
11133,Clique Studio,19416,Yoga
11133,Clique Studio,19417,Zumba
11133,Clique Studio,19418,Locking & Popping
11133,Clique Studio,19419,Hip Hop
11133,Clique Studio,19420,Bollywood
11133,Clique Studio,19421,Contemporary
11133,Clique Studio,19422,Jazz
11133,Clique Studio,19423,Kids Batch
11133,Clique Studio,19424,Dance Fitness
11133,Clique Studio,19425,Aerobics
11133,Clique Studio,19426,Personal Training
11134,Stamina A Complete Fitness and Wellness Centre,19439,Gym Workout
11134,Stamina A Complete Fitness and Wellness Centre,19440,Zumba
11136,Evolve Fitness Redefined,19451,Gym workout
11136,Evolve Fitness Redefined,19452,Gym + Spa + Shower
11136,Evolve Fitness Redefined,19804,Personal Training
11137,Evolve Fitness Redefined East of Kailash,19457,Gym Workout
11137,Evolve Fitness Redefined East of Kailash,19458,Gym + Spa + Shower
11137,Evolve Fitness Redefined East of Kailash,19803,Personal Training
11138,Play Fitness Sector 49,19460,Studio Membership
11139,MarathonTraining With Bhumika Patel,19467,Marathon Training at Cubbon Park
11139,MarathonTraining With Bhumika Patel,19468,Marathon Training at KTPO Main Gate
11139,MarathonTraining With Bhumika Patel,19470,Marathon Training at Jeevan Bima Nagar
11140,Butterfly Gym and Fitness Academy,19466,Gym Workout
11140,Butterfly Gym and Fitness Academy,19469,Gym Workout + Group Activities
11140,Butterfly Gym and Fitness Academy,19471,Aero Dance
11140,Butterfly Gym and Fitness Academy,19473,Hut Yoga
11140,Butterfly Gym and Fitness Academy,19474,Zumba
11140,Butterfly Gym and Fitness Academy,19475,Power Yoga
11140,Butterfly Gym and Fitness Academy,19476,Kick Boxing
11140,Butterfly Gym and Fitness Academy,19477,Killers Abs
11140,Butterfly Gym and Fitness Academy,19478,High Intensity Workout
11140,Butterfly Gym and Fitness Academy,19479,Functional Aerobics
11141,21 Fitness,19483,Gym Workout
11142,Thrive Fitness Studio,19520,Studio Membership
11142,Thrive Fitness Studio,19565,Power Yoga
11142,Thrive Fitness Studio,19566,Zumba
11142,Thrive Fitness Studio,19568,Bollyfit
11142,Thrive Fitness Studio,19735,Yoga Sculpt
11142,Thrive Fitness Studio,19736,Hatha Yoga
11142,Thrive Fitness Studio,19737,Vinyasa Yoga
11143,Renbukai Karate India,19526,Mixed Martial Arts for Adults
11143,Renbukai Karate India,19527,Mixed Martial Arts for Kids (Below 16 Years)
11143,Renbukai Karate India,19528,Personal Training
11147,Tarun Associates,19554,Swimming Coaching
11148,Builder's NGV Club,19559,Swimming Coaching
11149,Agon Sports,19569,Beginners Coaching
11149,Agon Sports,19570,Advance Coaching
11149,Agon Sports,19571,One on One Coaching
11151,Challengers Gym,19586,Gym Workout + Group Activities
11151,Challengers Gym,19591,Kick Boxing + Functional Training
11152,Body Curves Fitness,19587,Gym
11153,Figure N Fitness Gym N Spa,19640,Gym Workout
11153,Figure N Fitness Gym N Spa,19641,Personal Training
11154,Figure N Fitness Studio,19663,Gym Workout
11154,Figure N Fitness Studio,19664,Personal Training
11155,Dance For Fitness,19665,Studio Membership
11156,Fit and Fitness Gym,19667,Gym Workout
11157,Fit and Fitness Gym For Women,19668,Gym Workout
11160,Paradise Fitness & Health Pvt. Ltd.,19678,Gym workout
11161,Sana Belly Dance Academy,19681,Belly Dance
11162,Muscle Street Fitness Centre,19684,Gym workout
11163,Let Sat Go,19694,Fitness Studio
11163,Let Sat Go,19696,Fitness Studio
11163,Let Sat Go,19697,Kids Dance
11164,Fitness Makers Gym,19698,Gym Workout
11165,Keshav The Gym,19712,Gym Workout
11165,Keshav The Gym,19714,Personal Training
11165,Keshav The Gym,19715,Aerobics and zumba
11165,Keshav The Gym,19716,Zumba
11166,Mechanix Fitness Studio Sector 8,19706,Gym
